id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_left,att_goal_high_right,att_ibox_blocked,att_lf_total,att_miss_high,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_one_on_one,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_tackle,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_throws,assist_own_goal,att_bx_centre,att_bx_right,att_cmiss_left,att_cmiss_right,att_fastbreak,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_miss_high_left,att_miss_high_right,att_miss_left,att_obox_post,att_obp_goal,att_obx_right,att_post_right,att_setpiece,att_sv_high_left,att_sv_low_centre,big_chance_created,big_chance_scored,blocked_cross,clearance_off_line,dangerous_play,effective_blocked_cross,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,hit_woodwork,interceptions_in_box,offside_provoked,overrun,penalty_conceded,pen_goals_conceded,post_scoring_att,shield_ball_oop,shot_fastbreak,total_fastbreak,total_flick_on,total_offside,total_throws,won_corners,yellow_card,att_cmiss_high,att_goal_high_centre,att_goal_high_left,att_hd_goal,att_sv_low_left,error_lead_to_shot,fouled_final_third,goal_assist_setplay,own_goals,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_assist_setplay,att_cmiss_high_right,att_lg_centre,att_sv_high_centre,att_sv_high_right,foul_throw_in,att_freekick_miss,att_freekick_total,att_ibox_post,error_lead_to_goal,last_man_tackle,freekick_cross,assist_attempt_saved,assist_free_kick_won,accurate_pull_back,corner_taken,times_tackled,winning_goal,accurate_corners_intobox,accurate_freekick_cross,goal_assist_deadball,second_goal_assist,total_corners_intobox,att_hd_post,red_card,second_yellow,att_post_high,assist_penalty_won,att_cmiss_high_left,penalty_won,att_freekick_goal,att_freekick_target,att_obxd_left,att_obx_left,goal_fastbreak,att_post_left,att_pen_goal,att_freekick_post,assist_blocked_shot,assist_handball_won,assist_pass_lost,assist_post,att_pen_post,att_pen_target,att_obxd_right,att_corner,rescinded_red_card,att_pen_miss,att_lg_right,att_lg_left
5804,79,89.0,25.0,334.0,,58.0,25.0,422.0,1.0,59.0,54.0,31.0,14.0,116.0,97.0,64.0,15.0,28.0,5.0,1.0,10.0,12.0,4.0,8.0,6.0,,4.0,5.0,14.0,5.0,71.0,3.0,15.0,44.0,7.0,155.0,58.0,17.0,34.0,16.0,20.0,5.0,18.0,1.0,62.0,6.0,205.0,143.0,20.0,13.0,52.0,41.0,88.0,24.0,11.0,19.0,18.0,11.0,13.0,68.0,6.0,6.0,152.0,30.0,19.0,7.0,5.0,2067.0,14.0,21.0,34.0,536.0,4.0,89.0,92.0,26.0,353.0,353.0,9.0,4.0,45.0,34.0,181.0,29.0,,206.0,383.0,13.0,35.0,114.0,42.0,20.0,59.0,19.0,19.0,229221.16290283203,305.0,481.0,3.0,79.0,37.0,576.0,1.0,79.0,12.0,7.0,13.0,3.0,1006.0,160.0,75.0,75.0,44.0,18.0,32.0,8.0,1.0,1.0,10.0,,,43.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,11.0,2.0,20.0,11.0,24.0,18.0,1.0,6.0,3.0,6.0,7.0,,,,,3.0,,6.0,4.0,10.0,,,,,1.0,6.0,4.0,5.0,3.0,1.0,,1.0,12.0,,1.0,1.0,,4.0,4.0,31.0,29.0,,26.0,7.0,2.0,,1.0,7.0,5.0,,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10480,79,264.0,52.0,335.0,13.0,1.0,54.0,583.0,,17.0,27.0,23.0,13.0,151.0,76.0,13.0,11.0,12.0,,1.0,3.0,5.0,2.0,3.0,2.0,1.0,6.0,2.0,11.0,,20.0,1.0,5.0,15.0,,124.0,114.0,1.0,28.0,5.0,30.0,2.0,27.0,41.0,9.0,3.0,82.0,86.0,53.0,26.0,154.0,14.0,343.0,21.0,3.0,37.0,35.0,3.0,26.0,78.0,33.0,33.0,264.0,174.0,79.0,14.0,25.0,1822.0,6.0,6.0,10.0,766.0,5.0,19.0,260.0,88.0,331.0,331.0,9.0,65.0,40.0,28.0,37.0,9.0,,190.0,582.0,11.0,12.0,312.0,115.0,53.0,22.0,68.0,68.0,214694.29418945312,258.0,524.0,45.0,1.0,121.0,768.0,,24.0,4.0,2.0,46.0,,1300.0,23.0,13.0,13.0,4.0,6.0,10.0,31.0,16.0,16.0,1.0,151.0,,7.0,5.0,,1.0,,,1.0,1.0,1.0,1.0,3.0,2.0,3.0,5.0,1.0,1.0,,1.0,3.0,,,,,1.0,1.0,1.0,2.0,2.0,8.0,,,8.0,2.0,,,,,1.0,7.0,5.0,5.0,,4.0,,1.0,,,1.0,1.0,200.0,7.0,3.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15118,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5803,79,44.0,2.0,73.0,1.0,9.0,3.0,113.0,,9.0,0.0,13.0,2.0,61.0,38.0,7.0,6.0,5.0,3.0,,0.0,3.0,,1.0,4.0,,1.0,1.0,6.0,,10.0,,3.0,10.0,,43.0,28.0,1.0,13.0,4.0,10.0,,7.0,2.0,15.0,4.0,47.0,30.0,3.0,2.0,12.0,5.0,23.0,8.0,1.0,17.0,15.0,1.0,2.0,4.0,,,22.0,2.0,1.0,8.0,,616.0,2.0,7.0,5.0,134.0,0.0,30.0,13.0,16.0,88.0,88.0,3.0,13.0,12.0,13.0,58.0,4.0,,35.0,101.0,5.0,9.0,47.0,3.0,3.0,24.0,13.0,11.0,69082.48193359376,59.0,112.0,1.0,11.0,5.0,146.0,,13.0,8.0,5.0,10.0,,266.0,25.0,14.0,14.0,5.0,1.0,15.0,7.0,4.0,2.0,,1.0,,3.0,1.0,1.0,1.0,,,,1.0,,,,1.0,3.0,3.0,1.0,1.0,,,3.0,,,,,3.0,,2.0,0.0,,,,,,2.0,1.0,1.0,1.0,,,,,6.0,,1.0,,,,,1.0,1.0,1.0,6.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,2.0,,,,3.0,,,2.0,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
4331,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21886,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147,79,6.0,2.0,9.0,,1.0,1.0,15.0,1.0,,1.0,3.0,2.0,6.0,3.0,1.0,1.0,,,,,,1.0,,1.0,,0.0,,1.0,,2.0,,,2.0,,4.0,1.0,,,1.0,0.0,,,,3.0,,6.0,4.0,,,2.0,3.0,4.0,,,,,,,1.0,,,4.0,,,2.0,,35.0,,1.0,,18.0,,1.0,2.0,2.0,7.0,7.0,,1.0,,,6.0,1.0,,5.0,15.0,,1.0,6.0,2.0,,1.0,,,5530.696136474607,7.0,12.0,,1.0,1.0,18.0,,2.0,,3.0,1.0,2.0,27.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15122,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3869,79,960.0,35.0,537.0,6.0,1.0,73.0,1494.0,,74.0,122.0,27.0,17.0,198.0,104.0,11.0,2.0,6.0,2.0,,1.0,1.0,3.0,0.0,2.0,,0.0,,2.0,,1.0,1.0,1.0,6.0,1.0,80.0,158.0,,19.0,3.0,26.0,9.0,9.0,3.0,4.0,4.0,129.0,198.0,171.0,112.0,170.0,26.0,639.0,25.0,3.0,30.0,29.0,,112.0,188.0,57.0,57.0,543.0,361.0,254.0,9.0,27.0,2274.0,3.0,4.0,6.0,1697.0,15.0,76.0,221.0,34.0,268.0,268.0,1.0,97.0,60.0,19.0,472.0,4.0,1.0,142.0,1459.0,8.0,7.0,1045.0,75.0,171.0,2.0,12.0,12.0,246171.2110595703,221.0,701.0,74.0,2.0,174.0,1734.0,,13.0,2.0,2.0,64.0,5.0,2129.0,25.0,8.0,8.0,12.0,14.0,1.0,46.0,3.0,3.0,3.0,3.0,,5.0,,,,,,2.0,,2.0,1.0,5.0,3.0,4.0,3.0,,1.0,1.0,,,,,,,4.0,1.0,1.0,3.0,1.0,4.0,0.0,,4.0,1.0,1.0,1.0,,1.0,,3.0,18.0,,,3.0,,1.0,,,5.0,2.0,3.0,7.0,6.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
3608,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11355,79,126.0,17.0,247.0,,31.0,10.0,362.0,1.0,27.0,7.0,13.0,7.0,94.0,64.0,10.0,6.0,9.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,0.0,3.0,1.0,6.0,0.0,13.0,2.0,,11.0,1.0,127.0,76.0,1.0,24.0,4.0,13.0,3.0,6.0,10.0,19.0,4.0,81.0,58.0,3.0,2.0,36.0,14.0,97.0,12.0,2.0,14.0,13.0,2.0,2.0,18.0,8.0,8.0,119.0,22.0,14.0,5.0,2.0,1027.0,8.0,8.0,4.0,424.0,0.0,98.0,67.0,60.0,188.0,188.0,13.0,23.0,40.0,24.0,99.0,8.0,,135.0,344.0,7.0,16.0,142.0,31.0,3.0,25.0,50.0,24.0,124633.85693359376,182.0,350.0,1.0,36.0,18.0,442.0,,16.0,6.0,1.0,14.0,5.0,654.0,35.0,35.0,35.0,20.0,4.0,17.0,11.0,11.0,3.0,7.0,,,6.0,,,2.0,1.0,1.0,,,,,,2.0,5.0,1.0,,2.0,,2.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,1.0,1.0,14.0,,,5.0,,1.0,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,,,,8.0,,,,30.0,,,8.0,,,,26.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
3508,79,35.0,5.0,17.0,4.0,,10.0,52.0,,3.0,8.0,2.0,0.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,4.0,,,,,,,1.0,5.0,11.0,15.0,10.0,19.0,1.0,37.0,2.0,,3.0,3.0,,10.0,11.0,2.0,2.0,18.0,20.0,9.0,,3.0,151.0,,,,76.0,2.0,11.0,7.0,3.0,25.0,25.0,,4.0,3.0,4.0,13.0,,,9.0,52.0,2.0,,41.0,12.0,15.0,1.0,,,16638.6806640625,23.0,35.0,10.0,,22.0,76.0,,,1.0,,3.0,,102.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,79,781.0,26.0,764.0,6.0,,45.0,1539.0,,63.0,62.0,28.0,13.0,162.0,82.0,14.0,8.0,11.0,1.0,,4.0,13.0,1.0,2.0,1.0,,6.0,1.0,8.0,,13.0,1.0,1.0,5.0,,130.0,155.0,,43.0,5.0,27.0,10.0,25.0,6.0,6.0,4.0,119.0,139.0,74.0,41.0,148.0,19.0,638.0,26.0,5.0,29.0,28.0,2.0,41.0,143.0,56.0,56.0,240.0,260.0,198.0,9.0,9.0,2242.0,4.0,9.0,8.0,1685.0,8.0,439.0,16.0,33.0,233.0,233.0,4.0,91.0,60.0,43.0,711.0,9.0,1.0,271.0,1506.0,19.0,13.0,856.0,45.0,74.0,11.0,31.0,31.0,251606.24487304688,324.0,894.0,47.0,1.0,99.0,1719.0,1.0,22.0,3.0,2.0,54.0,,2124.0,36.0,8.0,8.0,17.0,15.0,6.0,32.0,6.0,6.0,1.0,58.0,,10.0,,1.0,0.0,,,5.0,,1.0,1.0,4.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,4.0,2.0,9.0,1.0,,9.0,1.0,2.0,2.0,1.0,,1.0,4.0,6.0,,1.0,2.0,1.0,1.0,,,2.0,2.0,62.0,8.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
20708,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,79,746.0,125.0,1019.0,1.0,33.0,152.0,1760.0,2.0,11.0,28.0,27.0,14.0,106.0,65.0,4.0,11.0,23.0,,,,1.0,1.0,,4.0,,5.0,2.0,11.0,1.0,10.0,1.0,2.0,14.0,,252.0,213.0,1.0,50.0,4.0,34.0,12.0,5.0,16.0,12.0,10.0,90.0,98.0,20.0,5.0,379.0,26.0,617.0,25.0,1.0,21.0,20.0,1.0,5.0,136.0,31.0,31.0,605.0,307.0,200.0,3.0,6.0,2172.0,11.0,14.0,3.0,2040.0,2.0,221.0,374.0,112.0,382.0,382.0,17.0,68.0,128.0,50.0,611.0,8.0,,451.0,1717.0,31.0,25.0,815.0,254.0,20.0,15.0,25.0,22.0,278759.4923095703,635.0,1295.0,30.0,33.0,257.0,2085.0,,15.0,4.0,2.0,51.0,7.0,2350.0,19.0,15.0,15.0,14.0,14.0,8.0,33.0,5.0,4.0,3.0,4.0,,3.0,1.0,,,1.0,,1.0,,,,,1.0,2.0,,,,1.0,2.0,3.0,,,,,1.0,,1.0,2.0,1.0,7.0,,,7.0,1.0,1.0,1.0,1.0,,1.0,2.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,8.0,,4.0,8.0,1.0,,,,,1.0,,2.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,1.0,,,0.0,,,1.0,1.0,1.0,,,1.0,,,,5.0,,,2.0,,,,4.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
4101,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600,79,314.0,8.0,36.0,45.0,,77.0,350.0,,1.0,8.0,19.0,2.0,85.0,47.0,,,,,,,,,,,,,,,,,,,,,,170.0,,1.0,,,10.0,0.0,,1.0,5.0,4.0,10.0,15.0,,51.0,2.0,352.0,19.0,,14.0,13.0,,,2.0,1.0,1.0,92.0,184.0,36.0,3.0,8.0,1710.0,,,,363.0,,15.0,30.0,5.0,176.0,176.0,,34.0,1.0,1.0,77.0,,,10.0,264.0,,,337.0,10.0,15.0,,0.0,0.0,81547.7509765625,51.0,184.0,152.0,,246.0,521.0,,,,,,,698.0,0.0,,,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,61.0,13.0,105.0,2.0,0.0,7.0,16.0,6.0,103.0,9.0,126.0,106.0,3.0,1.0,11.0,21.0,10.0,31.0,3.0,3.0,10.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19679,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23815,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25311,79,59.0,5.0,108.0,85.0,,131.0,167.0,,,5.0,15.0,,101.0,36.0,,,,,,,,,,,,,,,,,,,,,,144.0,,,,2.0,4.0,,,,3.0,2.0,8.0,7.0,,70.0,,341.0,14.0,,24.0,23.0,,,,1.0,1.0,18.0,295.0,111.0,8.0,7.0,1291.0,,,,175.0,0.0,83.0,13.0,3.0,207.0,207.0,,15.0,,,14.0,,,23.0,82.0,,,82.0,6.0,7.0,,,,75367.47583007812,70.0,291.0,221.0,,337.0,373.0,,,,1.0,,,469.0,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,39.0,4.0,31.0,,,8.0,18.0,8.0,81.0,7.0,122.0,31.0,3.0,,4.0,22.0,10.0,34.0,,4.0,10.0,5.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20538,79,113.0,15.0,166.0,,9.0,20.0,278.0,,10.0,10.0,13.0,19.0,141.0,88.0,4.0,15.0,6.0,,,,2.0,1.0,3.0,6.0,1.0,5.0,3.0,14.0,,17.0,2.0,3.0,16.0,2.0,49.0,85.0,1.0,18.0,6.0,25.0,2.0,1.0,3.0,19.0,6.0,81.0,101.0,17.0,7.0,48.0,24.0,113.0,13.0,2.0,17.0,17.0,2.0,7.0,27.0,13.0,13.0,61.0,48.0,37.0,6.0,11.0,1140.0,4.0,3.0,6.0,326.0,9.0,41.0,33.0,16.0,114.0,114.0,6.0,31.0,48.0,18.0,114.0,7.0,,78.0,267.0,12.0,7.0,123.0,32.0,17.0,21.0,4.0,4.0,128242.2041015625,107.0,218.0,5.0,9.0,31.0,337.0,,19.0,2.0,,53.0,1.0,577.0,6.0,22.0,22.0,21.0,1.0,17.0,28.0,1.0,1.0,2.0,4.0,,4.0,,1.0,3.0,2.0,,,2.0,0.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,2.0,,,,,1.0,,2.0,,1.0,1.0,,,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,,4.0,1.0,2.0,,3.0,2.0,2.0,5.0,2.0,4.0,3.0,5.0,,0.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
13285,79,94.0,9.0,188.0,,11.0,8.0,271.0,,17.0,2.0,13.0,12.0,80.0,39.0,10.0,13.0,8.0,5.0,,4.0,15.0,1.0,2.0,7.0,,4.0,2.0,13.0,1.0,20.0,,1.0,8.0,,87.0,84.0,1.0,31.0,11.0,23.0,1.0,7.0,13.0,20.0,3.0,92.0,69.0,9.0,5.0,28.0,15.0,93.0,13.0,2.0,9.0,9.0,2.0,5.0,11.0,14.0,14.0,33.0,27.0,11.0,5.0,3.0,1030.0,5.0,8.0,5.0,341.0,1.0,105.0,15.0,52.0,197.0,197.0,8.0,38.0,38.0,31.0,138.0,7.0,,89.0,263.0,11.0,13.0,115.0,21.0,9.0,34.0,38.0,21.0,125190.9677734375,127.0,274.0,5.0,11.0,21.0,351.0,1.0,23.0,7.0,,31.0,2.0,643.0,23.0,44.0,44.0,20.0,5.0,16.0,17.0,11.0,6.0,3.0,14.0,,4.0,,2.0,,2.0,,1.0,1.0,,,,2.0,2.0,1.0,2.0,2.0,,,3.0,0.0,,,1.0,1.0,,2.0,2.0,2.0,2.0,,,2.0,,2.0,2.0,1.0,1.0,3.0,0.0,2.0,3.0,,1.0,1.0,1.0,2.0,2.0,6.0,,18.0,9.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,22.0,,,5.0,,1.0,1.0,17.0,,,,,,,1.0,,,,,1.0,0.0,,,,,,,,,,,,,,
4333,79,614.0,51.0,287.0,23.0,0.0,96.0,900.0,,87.0,129.0,30.0,8.0,239.0,186.0,14.0,1.0,3.0,,,2.0,1.0,2.0,4.0,,,,1.0,1.0,,1.0,,1.0,1.0,,81.0,138.0,1.0,28.0,2.0,24.0,7.0,3.0,1.0,3.0,8.0,133.0,178.0,206.0,146.0,172.0,21.0,517.0,29.0,,46.0,39.0,,146.0,190.0,53.0,53.0,308.0,315.0,170.0,13.0,28.0,2560.0,2.0,2.0,1.0,1144.0,28.0,108.0,183.0,16.0,283.0,283.0,1.0,96.0,41.0,28.0,251.0,12.0,0.0,95.0,888.0,11.0,4.0,679.0,100.0,206.0,7.0,4.0,4.0,259982.18615722656,202.0,482.0,95.0,0.0,218.0,1157.0,,15.0,2.0,1.0,33.0,,1593.0,29.0,15.0,15.0,10.0,9.0,7.0,25.0,1.0,1.0,,4.0,,13.0,,2.0,2.0,,,,,12.0,,12.0,,12.0,,,,,1.0,5.0,,,,,5.0,,,2.0,,8.0,,,8.0,7.0,1.0,,1.0,,,3.0,26.0,,,3.0,,0.0,,,2.0,4.0,5.0,3.0,3.0,2.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
