id,year_id,formation_place,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,accurate_fwd_zone_pass,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_right,att_freekick_total,att_ibox_miss,att_lf_total,att_lg_centre,att_miss_high,att_miss_left,att_obox_blocked,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,duel_lost,duel_won,effective_blocked_cross,effective_clearance,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_pass,interception,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,second_goal_assist,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_flick_on,accurate_launches,accurate_pull_back,accurate_through_ball,att_bx_centre,att_goal_high_left,att_hd_goal,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_target,att_lf_target,att_miss_right,att_obox_post,att_post_high,big_chance_created,big_chance_missed,big_chance_scored,clean_sheet,draws,effective_head_clearance,error_lead_to_shot,goals,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,hit_woodwork,interceptions_in_box,offside_provoked,overrun,penalty_conceded,penalty_won,pen_goals_conceded,post_scoring_att,shield_ball_oop,six_yard_block,total_fastbreak,total_flick_on,total_pull_back,total_through_ball,att_bx_left,att_miss_high_left,att_one_on_one,att_sv_high_centre,assist_pass_lost,att_cmiss_left,att_cmiss_right,att_fastbreak,att_freekick_goal,att_freekick_miss,att_freekick_target,att_goal_low_right,att_hd_miss,att_hd_target,att_ibox_post,att_lf_goal,att_miss_high_right,att_obox_goal,att_obxd_right,att_obx_right,att_post_right,att_rf_goal,att_setpiece,shot_fastbreak,att_sv_high_right,att_cmiss_high_left,att_goal_high_right,assist_penalty_won,att_cmiss_high,att_goal_low_centre,att_sv_high_left,error_lead_to_goal,foul_throw_in,att_goal_high_centre,att_goal_low_left,att_lg_right,att_obxd_left,att_pen_goal,att_pen_target,goal_assist_deadball,goal_assist_setplay,att_hd_post,clearance_off_line,own_goals,att_freekick_post,attempts_ibox,att_cmiss_high_right,att_obp_goal,att_obx_left,att_post_left,touches_in_opp_box,red_card,second_yellow,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,dive_save,diving_save,goal_kicks,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,stand_catch,total_keeper_sweeper,assist_attempt_saved,attempts_obox,goal_fastbreak,cross_not_claimed,dive_catch,gk_smother,good_high_claim,penalty_faced,penalty_save,stand_save,total_high_claim,assist_blocked_shot,assist_free_kick_won,assist_handball_won,assist_own_goal,att_lg_left,dangerous_play,att_pen_miss,assist_post,att_pen_post
3524,22,105.0,418.0,47.0,,13.0,13.0,,440.0,1.0,68.0,845.0,167.0,31.0,48.0,32.0,15.0,232.0,197.0,11.0,,,1.0,1.0,17.0,2.0,1.0,1.0,3.0,8.0,6.0,14.0,14.0,,2.0,,3.0,2.0,141.0,133.0,20.0,36.0,6.0,29.0,,24.0,27.0,16.0,129.0,167.0,20.0,112.0,299.0,5.0,43.0,,545.0,31.0,42.0,35.0,7.0,1.0,133.0,79.0,79.0,,74.0,332.0,141.0,18.0,30.0,2715.0,6.0,5.0,6.0,1106.0,16.0,379.0,32.0,72.0,488.0,488.0,3.0,99.0,31.0,36.0,385.0,,9.0,188.0,827.0,22.0,11.0,482.0,126.0,112.0,27.0,,51.0,51.0,350.0,714.0,95.0,1.0,185.0,,1145.0,21.0,6.0,1.0,68.0,249.0,1917.0,26.0,26.0,39.0,8.0,14.0,5.0,52.0,6.0,1.0,24.0,,,1.0,,,,3.0,,,6.0,4.0,,,2.0,,,8.0,6.0,58.0,,,,,,,58.0,,4.0,5.0,2.0,,,3.0,,2.0,2.0,,6.0,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,
4830,22,374.0,116.0,20.0,2.0,10.0,8.0,,298.0,36.0,19.0,404.0,4.0,11.0,2.0,24.0,2.0,115.0,116.0,24.0,1.0,2.0,2.0,5.0,10.0,,5.0,2.0,7.0,8.0,3.0,19.0,27.0,2.0,24.0,2.0,2.0,,119.0,72.0,5.0,29.0,14.0,23.0,19.0,42.0,19.0,38.0,113.0,74.0,5.0,4.0,65.0,10.0,10.0,2.0,133.0,16.0,21.0,17.0,4.0,,10.0,3.0,3.0,,104.0,38.0,30.0,12.0,1.0,1355.0,14.0,15.0,8.0,477.0,,95.0,74.0,39.0,270.0,270.0,7.0,27.0,38.0,29.0,136.0,,14.0,170.0,392.0,15.0,29.0,136.0,42.0,4.0,57.0,13.0,75.0,63.0,227.0,431.0,12.0,38.0,35.0,10.0,492.0,36.0,9.0,8.0,23.0,5.0,831.0,34.0,34.0,24.0,6.0,25.0,21.0,18.0,4.0,7.0,2.0,,2.0,11.0,,1.0,2.0,7.0,3.0,1.0,1.0,2.0,,,5.0,2.0,2.0,2.0,6.0,,1.0,4.0,2.0,4.0,4.0,3.0,,1.0,1.0,1.0,6.0,,,,1.0,,1.0,2.0,15.0,,5.0,3.0,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,2.0,3.0,1.0,,,,1.0,1.0,,,,1.0,,2.0,,,,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9984,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,22,0.0,409.0,42.0,,2.0,2.0,,260.0,6.0,104.0,667.0,2.0,26.0,41.0,19.0,7.0,99.0,79.0,2.0,,1.0,9.0,3.0,4.0,3.0,6.0,2.0,7.0,13.0,5.0,23.0,16.0,5.0,26.0,,3.0,3.0,80.0,83.0,4.0,17.0,7.0,18.0,,4.0,3.0,5.0,79.0,98.0,4.0,87.0,176.0,2.0,26.0,,335.0,15.0,10.0,10.0,,1.0,41.0,25.0,25.0,,237.0,180.0,100.0,3.0,3.0,1358.0,1.0,2.0,7.0,786.0,6.0,70.0,103.0,40.0,186.0,186.0,1.0,40.0,42.0,17.0,167.0,,17.0,119.0,643.0,12.0,3.0,425.0,92.0,87.0,19.0,,7.0,7.0,228.0,401.0,50.0,6.0,179.0,,819.0,31.0,2.0,4.0,22.0,2.0,1083.0,10.0,10.0,23.0,12.0,12.0,7.0,17.0,6.0,2.0,6.0,,,2.0,,,1.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,4.0,4.0,56.0,,,,1.0,1.0,,56.0,1.0,2.0,5.0,1.0,,,,1.0,,,,4.0,,2.0,,1.0,,1.0,,,1.0,,,2.0,2.0,,1.0,,,,6.0,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,22,0.0,8.0,,,,,,9.0,1.0,3.0,17.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,3.0,,,,6.0,,1.0,1.0,,,2.0,,,,7.0,2.0,,1.0,,27.0,,,,19.0,,3.0,3.0,,5.0,5.0,,,1.0,,9.0,,,4.0,14.0,,,10.0,1.0,1.0,,,,,5.0,12.0,,1.0,4.0,,22.0,,,1.0,1.0,,24.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,22,0.0,50.0,1.0,,,,,153.0,12.0,3.0,203.0,,9.0,1.0,9.0,1.0,28.0,29.0,5.0,,3.0,,1.0,8.0,,,2.0,1.0,3.0,3.0,7.0,10.0,1.0,4.0,2.0,2.0,1.0,58.0,20.0,2.0,17.0,2.0,3.0,5.0,6.0,2.0,10.0,35.0,32.0,2.0,6.0,26.0,5.0,2.0,1.0,52.0,5.0,6.0,4.0,2.0,,7.0,6.0,6.0,,92.0,12.0,7.0,2.0,2.0,464.0,3.0,2.0,6.0,238.0,,11.0,68.0,8.0,82.0,82.0,,8.0,12.0,17.0,36.0,,4.0,79.0,203.0,8.0,5.0,56.0,2.0,6.0,22.0,5.0,14.0,9.0,100.0,196.0,,13.0,5.0,,238.0,12.0,6.0,4.0,13.0,1.0,356.0,8.0,8.0,7.0,6.0,11.0,4.0,10.0,,4.0,,,1.0,2.0,,,,1.0,1.0,2.0,4.0,,,,,2.0,,,1.0,3.0,,1.0,1.0,,,,3.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,7.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,22,0.0,14.0,,,,,,3.0,,5.0,17.0,,,,1.0,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,1.0,,,,,1.0,,,2.0,3.0,,,,10.0,1.0,1.0,1.0,,,,,,,7.0,10.0,4.0,1.0,2.0,90.0,,,,16.0,,1.0,,,7.0,7.0,,1.0,,,4.0,,,1.0,14.0,,,14.0,,2.0,,,,,3.0,7.0,6.0,,9.0,,21.0,,,,,,37.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,2.0,3.0,3.0,9.0,8.0,2.0,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
4764,22,20.0,13.0,4.0,1.0,1.0,,,28.0,3.0,3.0,40.0,,2.0,1.0,2.0,,6.0,8.0,,1.0,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,10.0,5.0,,3.0,,1.0,1.0,,2.0,1.0,4.0,1.0,,,7.0,,,,12.0,1.0,1.0,1.0,,,1.0,3.0,3.0,,9.0,8.0,6.0,2.0,,93.0,,1.0,,43.0,,8.0,5.0,5.0,8.0,8.0,,3.0,2.0,3.0,14.0,,1.0,7.0,38.0,2.0,1.0,14.0,6.0,,,1.0,3.0,2.0,11.0,34.0,1.0,3.0,4.0,,45.0,1.0,1.0,1.0,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4335,22,0.0,92.0,7.0,,5.0,5.0,,92.0,,16.0,179.0,27.0,6.0,5.0,7.0,,24.0,14.0,2.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,19.0,26.0,2.0,12.0,1.0,2.0,,7.0,5.0,3.0,13.0,21.0,2.0,10.0,39.0,1.0,1.0,,121.0,3.0,6.0,5.0,1.0,,14.0,7.0,7.0,,14.0,67.0,35.0,2.0,2.0,399.0,2.0,,,233.0,2.0,76.0,6.0,8.0,93.0,93.0,,14.0,12.0,12.0,85.0,,1.0,21.0,173.0,4.0,2.0,108.0,17.0,10.0,2.0,,12.0,12.0,45.0,143.0,23.0,,31.0,,239.0,2.0,,4.0,11.0,40.0,351.0,5.0,5.0,5.0,4.0,1.0,2.0,8.0,,,5.0,,,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,2.0,1.0,7.0,,,,,,,7.0,,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158,22,136.0,120.0,8.0,4.0,10.0,6.0,3.0,159.0,27.0,12.0,269.0,10.0,20.0,11.0,16.0,2.0,88.0,68.0,7.0,5.0,,3.0,,9.0,1.0,1.0,,5.0,1.0,1.0,6.0,6.0,,2.0,,,,78.0,51.0,2.0,19.0,6.0,6.0,16.0,19.0,8.0,23.0,70.0,55.0,1.0,7.0,49.0,5.0,10.0,11.0,99.0,11.0,13.0,10.0,3.0,,31.0,18.0,18.0,,34.0,38.0,21.0,7.0,2.0,890.0,4.0,9.0,4.0,335.0,,84.0,14.0,26.0,173.0,171.0,2.0,26.0,23.0,19.0,126.0,,1.0,73.0,267.0,13.0,13.0,135.0,20.0,8.0,24.0,16.0,54.0,38.0,103.0,256.0,10.0,30.0,25.0,1.0,337.0,11.0,8.0,5.0,16.0,14.0,561.0,14.0,14.0,16.0,6.0,12.0,4.0,12.0,2.0,4.0,3.0,,,2.0,,,,1.0,3.0,,1.0,,,,2.0,,2.0,,3.0,3.0,,3.0,1.0,1.0,1.0,,4.0,,,1.0,2.0,,1.0,,,,1.0,,7.0,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,3.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,22,0.0,1.0,,,,,,8.0,3.0,,9.0,,5.0,,2.0,1.0,2.0,3.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,3.0,1.0,,,1.0,,,,,,6.0,1.0,,,,,3.0,,,,,,,,,,,,3.0,,,1.0,,23.0,1.0,,,9.0,,1.0,,,2.0,2.0,,,1.0,,3.0,,,5.0,9.0,,1.0,1.0,,,,,,,5.0,8.0,,3.0,,,9.0,1.0,,2.0,1.0,,13.0,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,22,170.0,290.0,9.0,,,,,62.0,,46.0,352.0,1.0,31.0,64.0,23.0,2.0,162.0,127.0,,1.0,,,,2.0,1.0,,,,1.0,,,1.0,,1.0,,,,66.0,87.0,7.0,15.0,1.0,10.0,,,,2.0,53.0,105.0,7.0,200.0,55.0,,10.0,,205.0,22.0,26.0,22.0,4.0,,61.0,39.0,39.0,2.0,131.0,104.0,41.0,13.0,31.0,1974.0,1.0,,1.0,443.0,16.0,10.0,33.0,13.0,127.0,127.0,,63.0,24.0,15.0,62.0,,1.0,20.0,343.0,8.0,1.0,325.0,27.0,200.0,6.0,,,,61.0,139.0,93.0,,103.0,,464.0,3.0,1.0,1.0,33.0,1.0,808.0,11.0,11.0,5.0,8.0,4.0,,24.0,,,37.0,,,1.0,,,,1.0,1.0,,,,,,,,,6.0,2.0,123.0,,1.0,,,,,123.0,,13.0,10.0,,,,4.0,,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,22,0.0,113.0,14.0,5.0,18.0,13.0,1.0,323.0,35.0,17.0,418.0,1.0,25.0,11.0,22.0,4.0,147.0,100.0,17.0,3.0,7.0,,4.0,4.0,,1.0,4.0,1.0,3.0,1.0,7.0,18.0,1.0,16.0,3.0,1.0,,140.0,83.0,4.0,52.0,6.0,12.0,16.0,40.0,11.0,42.0,118.0,94.0,4.0,15.0,48.0,7.0,17.0,6.0,146.0,13.0,38.0,32.0,6.0,3.0,31.0,8.0,8.0,,145.0,33.0,19.0,14.0,6.0,1301.0,9.0,13.0,9.0,519.0,2.0,38.0,208.0,32.0,257.0,257.0,5.0,32.0,46.0,52.0,91.0,1.0,7.0,171.0,415.0,30.0,22.0,129.0,27.0,15.0,59.0,14.0,71.0,57.0,235.0,464.0,6.0,36.0,31.0,4.0,522.0,22.0,8.0,9.0,27.0,2.0,868.0,26.0,26.0,22.0,5.0,34.0,16.0,22.0,5.0,13.0,1.0,1.0,1.0,6.0,2.0,,1.0,5.0,3.0,3.0,2.0,2.0,,,4.0,3.0,1.0,1.0,3.0,6.0,,5.0,5.0,2.0,2.0,2.0,6.0,,,1.0,4.0,,,1.0,,,1.0,6.0,20.0,3.0,1.0,1.0,,,,,1.0,1.0,3.0,,,,1.0,,1.0,,1.0,,2.0,,,,4.0,1.0,3.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,22,0.0,13.0,,,,,,33.0,,2.0,46.0,3.0,2.0,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,6.0,5.0,,,1.0,,,1.0,1.0,,3.0,1.0,,1.0,8.0,,2.0,,13.0,1.0,,,,,,,,,24.0,,,,,55.0,1.0,1.0,,48.0,,,13.0,3.0,4.0,4.0,,3.0,2.0,,5.0,,,18.0,46.0,,2.0,13.0,,1.0,,,2.0,2.0,20.0,37.0,,,2.0,,48.0,1.0,1.0,,1.0,3.0,56.0,,,,1.0,,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3868,22,0.0,1.0,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,22,58.0,311.0,50.0,,15.0,15.0,,439.0,4.0,33.0,735.0,271.0,52.0,116.0,29.0,9.0,215.0,148.0,18.0,2.0,6.0,,6.0,,,1.0,5.0,4.0,10.0,5.0,18.0,19.0,8.0,28.0,3.0,3.0,2.0,89.0,124.0,14.0,46.0,6.0,24.0,,47.0,49.0,15.0,139.0,245.0,14.0,135.0,195.0,3.0,42.0,,516.0,28.0,40.0,35.0,5.0,1.0,205.0,69.0,69.0,6.0,326.0,246.0,134.0,13.0,25.0,2494.0,9.0,14.0,13.0,1002.0,12.0,15.0,396.0,79.0,470.0,470.0,3.0,78.0,43.0,46.0,83.0,,16.0,178.0,727.0,26.0,23.0,365.0,115.0,135.0,30.0,,96.0,96.0,317.0,745.0,47.0,4.0,90.0,5.0,1014.0,35.0,4.0,1.0,95.0,306.0,1933.0,28.0,28.0,23.0,12.0,16.0,12.0,71.0,8.0,13.0,7.0,1.0,3.0,7.0,,,6.0,2.0,1.0,7.0,,4.0,,,2.0,1.0,1.0,8.0,4.0,79.0,1.0,1.0,1.0,3.0,3.0,3.0,79.0,2.0,1.0,3.0,4.0,,,3.0,,3.0,1.0,,32.0,3.0,6.0,,1.0,,2.0,,1.0,1.0,,,,,1.0,2.0,4.0,,,5.0,,,1.0,,1.0,2.0,,,,,,,,2.0,,2.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
4771,22,324.0,50.0,4.0,,1.0,1.0,,96.0,24.0,6.0,145.0,,33.0,8.0,23.0,,76.0,58.0,7.0,,3.0,2.0,6.0,12.0,,3.0,4.0,6.0,5.0,1.0,14.0,17.0,,13.0,,,2.0,56.0,26.0,1.0,13.0,8.0,7.0,,6.0,4.0,15.0,70.0,35.0,1.0,3.0,18.0,9.0,10.0,,57.0,8.0,17.0,14.0,3.0,1.0,20.0,3.0,3.0,,41.0,20.0,15.0,17.0,,882.0,5.0,2.0,9.0,201.0,,25.0,35.0,12.0,121.0,121.0,4.0,8.0,14.0,13.0,54.0,,11.0,44.0,138.0,5.0,7.0,64.0,13.0,3.0,10.0,,10.0,10.0,75.0,154.0,3.0,27.0,12.0,2.0,208.0,28.0,5.0,15.0,10.0,,342.0,24.0,24.0,16.0,3.0,2.0,8.0,8.0,1.0,2.0,1.0,,,6.0,,1.0,2.0,2.0,5.0,1.0,2.0,3.0,,,,1.0,3.0,,3.0,1.0,,7.0,4.0,,,,1.0,,,,1.0,,1.0,3.0,,,,2.0,7.0,,,2.0,,2.0,,,,2.0,2.0,1.0,,,3.0,1.0,,,2.0,1.0,2.0,,,,4.0,4.0,2.0,,,1.0,,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
1211,22,0.0,478.0,75.0,,,,,237.0,7.0,96.0,715.0,4.0,30.0,51.0,25.0,6.0,200.0,210.0,5.0,,,,11.0,1.0,,1.0,5.0,,,,,,,4.0,1.0,,,58.0,96.0,8.0,24.0,3.0,16.0,,,,6.0,71.0,97.0,8.0,129.0,129.0,,18.0,,435.0,24.0,28.0,23.0,5.0,1.0,91.0,29.0,29.0,1.0,127.0,250.0,145.0,11.0,21.0,2064.0,1.0,5.0,1.0,859.0,24.0,167.0,32.0,4.0,194.0,194.0,1.0,73.0,22.0,24.0,271.0,,12.0,79.0,687.0,12.0,6.0,529.0,132.0,129.0,8.0,,,,145.0,362.0,52.0,8.0,143.0,,891.0,16.0,,1.0,26.0,4.0,1186.0,10.0,10.0,17.0,8.0,6.0,,25.0,2.0,1.0,12.0,,,10.0,,,11.0,3.0,,1.0,,1.0,,,,,,9.0,6.0,70.0,2.0,,,1.0,,1.0,70.0,1.0,8.0,11.0,,,,,1.0,4.0,,,1.0,,,,1.0,,,,1.0,,,,,,,9.0,1.0,1.0,,3.0,,,,1.0,,4.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8707,22,0.0,115.0,5.0,,,,,26.0,,16.0,141.0,3.0,15.0,21.0,9.0,1.0,89.0,57.0,1.0,,,,2.0,,,,,,,,,,,,,,,17.0,17.0,2.0,6.0,2.0,10.0,,,,3.0,34.0,28.0,2.0,81.0,28.0,,6.0,,102.0,6.0,18.0,14.0,4.0,,21.0,7.0,7.0,,38.0,57.0,18.0,6.0,10.0,605.0,1.0,,,205.0,6.0,24.0,4.0,8.0,79.0,79.0,,15.0,2.0,6.0,48.0,,2.0,9.0,141.0,5.0,1.0,133.0,24.0,81.0,2.0,,,,37.0,72.0,17.0,,41.0,,205.0,4.0,1.0,3.0,6.0,9.0,338.0,4.0,4.0,1.0,1.0,,1.0,5.0,,1.0,1.0,,,4.0,,,2.0,2.0,,,,1.0,,,,,,,2.0,53.0,1.0,,,,,,53.0,,,3.0,,,,1.0,,,1.0,,4.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
