id,year_id,appearances,formation_place,mins_played,total_sub_on,wins,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obx_centre,att_openplay,att_rf_goal,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yardplus,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,head_pass,interception,interceptions_in_box,interception_won,last_man_tackle,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,own_goals,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shield_ball_oop,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_tackle,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,won_corners,won_tackle,yellow_card,dispossessed,won_contest,accurate_goal_kicks,accurate_keeper_throws,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,punches,saved_ibox,saved_obox,saves,total_high_claim,cross_not_claimed,stand_catch,total_keeper_sweeper,att_assist_setplay,att_bx_right,att_cmiss_right,att_hd_post,att_ibox_post,att_post_high,big_chance_created,crosses_18yard,goal_assist,goal_assist_intentional,goal_assist_setplay,hit_woodwork,post_scoring_att,total_sub_off,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_freekick_miss,att_freekick_target,att_freekick_total,att_obox_miss,att_obox_target,att_rf_target,att_sv_high_centre,clearance_off_line,corner_taken,fouled_final_third,foul_throw_in,freekick_cross,goal_assist_deadball,goal_assist_openplay,second_goal_assist,total_corners_intobox,total_through_ball,assist_own_goal,att_bx_left,att_cmiss_left,att_fastbreak,att_goal_high_left,att_goal_high_right,att_miss_high_right,att_obp_goal,att_pen_goal,att_post_right,att_sv_high_left,dangerous_play,goals_openplay,hand_ball,penalty_won,shot_fastbreak,total_fastbreak,total_pull_back,accurate_pull_back,att_one_on_one,attempts_obox,att_cmiss_high_right,att_goal_high_centre,att_lg_centre,att_miss_high_left,att_obox_goal,att_sv_high_right,times_tackled,winning_goal,assist_pass_lost,error_lead_to_goal,att_obxd_left,att_obx_right,assist_attempt_saved,assist_free_kick_won,att_obxd_right,att_cmiss_high_left,att_obox_post,att_post_left,goal_fastbreak,assist_penalty_won,att_obx_left,att_freekick_goal,red_card,second_yellow,att_pen_target,assist_blocked_shot,accurate_keeper_sweeper,dive_catch,att_freekick_post,att_corner,penalty_faced,penalty_save,stand_save,assist_post,att_pen_post,att_lg_left,att_lg_right,back_pass,att_pen_miss
4061,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,27,25.0,105.0,1090.0,14.0,7.0,53.0,7.0,7.0,4.0,15.0,142.0,2.0,20.0,7.0,188.0,3.0,42.0,29.0,6.0,90.0,74.0,4.0,13.0,13.0,1.0,2.0,1.0,1.0,,2.0,,3.0,9.0,5.0,7.0,3.0,2.0,1.0,10.0,3.0,,2.0,1.0,4.0,21.0,3.0,17.0,4.0,4.0,,1.0,65.0,51.0,3.0,3.0,2.0,24.0,10.0,5.0,,8.0,6.0,85.0,73.0,2.0,9.0,6.0,,28.0,18.0,79.0,11.0,5.0,18.0,15.0,3.0,6.0,50.0,12.0,1.0,12.0,,42.0,20.0,11.0,12.0,,,8.0,8.0,10.0,260.0,,,,64.0,28.0,,25.0,1.0,168.0,168.0,5.0,14.0,32.0,24.0,85.0,,10.0,1.0,82.0,177.0,10.0,16.0,71.0,13.0,9.0,11.0,37.0,30.0,115.0,30.0,237.0,8.0,27.0,15.0,6.0,271.0,30.0,16.0,6.0,481.0,6.0,29.0,29.0,25.0,9.0,13.0,1.0,13.0,3.0,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,1.0,1.0,1.0,,13.0,1.0,,,1.0,1.0,7.0,3.0,,,1.0,1.0,2.0,2.0,2.0,4.0,,,7.0,9.0,,9.0,,1.0,1.0,7.0,,,4.0,,,,1.0,1.0,,1.0,,,1.0,4.0,,,,1.0,,,1.0,1.0,,,,3.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
6900,27,31.0,169.0,1640.0,13.0,12.0,119.0,13.0,,,10.0,241.0,,68.0,14.0,360.0,,80.0,42.0,8.0,169.0,126.0,3.0,13.0,29.0,,1.0,2.0,2.0,2.0,8.0,3.0,14.0,6.0,7.0,21.0,9.0,,5.0,19.0,5.0,6.0,9.0,9.0,25.0,54.0,4.0,33.0,2.0,10.0,4.0,2.0,153.0,36.0,8.0,3.0,1.0,18.0,15.0,5.0,1.0,,7.0,170.0,119.0,1.0,33.0,28.0,,36.0,24.0,94.0,18.0,7.0,26.0,21.0,5.0,28.0,62.0,1.0,,1.0,,107.0,28.0,24.0,12.0,1.0,,8.0,5.0,24.0,415.0,2.0,4.0,,39.0,53.0,,8.0,,204.0,204.0,4.0,7.0,25.0,18.0,99.0,,30.0,1.0,90.0,322.0,6.0,13.0,132.0,15.0,33.0,56.0,,,137.0,29.0,321.0,3.0,84.0,19.0,22.0,453.0,69.0,13.0,,773.0,4.0,39.0,39.0,37.0,11.0,8.0,,41.0,30.0,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,7.0,,,,1.0,,1.0,8.0,8.0,9.0,,,,5.0,,,,,,,,,3.0,4.0,1.0,,,2.0,1.0,,1.0,,1.0,6.0,1.0,,1.0,2.0,,,4.0,2.0,,2.0,,7.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,
10452,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,27,28.0,256.0,2034.0,2.0,20.0,313.0,45.0,6.0,5.0,9.0,759.0,4.0,51.0,44.0,1066.0,12.0,38.0,31.0,26.0,110.0,114.0,5.0,28.0,21.0,1.0,,4.0,,,1.0,1.0,2.0,10.0,4.0,12.0,10.0,,3.0,10.0,2.0,7.0,11.0,16.0,36.0,59.0,6.0,60.0,,5.0,4.0,6.0,228.0,130.0,5.0,2.0,4.0,47.0,26.0,37.0,2.0,13.0,6.0,179.0,122.0,4.0,31.0,10.0,1.0,171.0,35.0,395.0,26.0,6.0,14.0,10.0,4.0,10.0,78.0,15.0,1.0,15.0,,330.0,128.0,80.0,2.0,4.0,1.0,15.0,21.0,23.0,1262.0,2.0,7.0,,219.0,148.0,,67.0,2.0,373.0,373.0,19.0,29.0,82.0,47.0,338.0,1.0,23.0,3.0,435.0,1037.0,25.0,36.0,347.0,76.0,31.0,49.0,38.0,32.0,574.0,27.0,982.0,15.0,56.0,79.0,4.0,1291.0,72.0,51.0,12.0,1713.0,10.0,30.0,30.0,22.0,20.0,42.0,5.0,41.0,18.0,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,8.0,16.0,8.0,7.0,,2.0,1.0,20.0,1.0,,3.0,1.0,2.0,6.0,10.0,7.0,13.0,1.0,,7.0,10.0,,3.0,,8.0,,6.0,5.0,,9.0,2.0,,1.0,1.0,2.0,,,1.0,1.0,,4.0,,,,,1.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
10536,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4252,27,23.0,120.0,1491.0,6.0,12.0,155.0,33.0,19.0,13.0,3.0,440.0,1.0,36.0,27.0,576.0,7.0,16.0,8.0,8.0,110.0,65.0,,32.0,10.0,,,,,,,1.0,1.0,6.0,1.0,3.0,4.0,,2.0,5.0,1.0,5.0,3.0,5.0,18.0,28.0,1.0,26.0,1.0,5.0,1.0,1.0,128.0,91.0,3.0,1.0,4.0,42.0,11.0,14.0,,6.0,6.0,113.0,128.0,4.0,6.0,1.0,1.0,99.0,14.0,208.0,17.0,1.0,18.0,16.0,2.0,1.0,22.0,25.0,1.0,25.0,,244.0,56.0,39.0,5.0,3.0,,11.0,24.0,8.0,704.0,3.0,10.0,,71.0,182.0,,44.0,,313.0,313.0,13.0,25.0,53.0,42.0,129.0,,13.0,,251.0,571.0,24.0,35.0,173.0,55.0,6.0,124.0,79.0,67.0,342.0,18.0,615.0,6.0,38.0,51.0,1.0,709.0,32.0,26.0,8.0,1150.0,,36.0,36.0,11.0,32.0,20.0,4.0,28.0,83.0,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,4.0,61.0,1.0,1.0,,,,11.0,6.0,,2.0,,,,10.0,3.0,4.0,,,12.0,4.0,,,,1.0,1.0,12.0,8.0,,1.0,3.0,1.0,,,4.0,,,,,,1.0,,,1.0,3.0,5.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10433,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3619,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4841,27,15.0,26.0,479.0,12.0,9.0,118.0,11.0,3.0,1.0,3.0,183.0,1.0,8.0,10.0,298.0,2.0,6.0,9.0,7.0,58.0,21.0,,2.0,4.0,,,,,,1.0,,1.0,,,3.0,2.0,,,,1.0,2.0,1.0,,2.0,6.0,,6.0,1.0,1.0,,1.0,52.0,29.0,,,2.0,11.0,,7.0,2.0,1.0,2.0,43.0,36.0,2.0,10.0,5.0,,38.0,10.0,88.0,3.0,,6.0,5.0,1.0,5.0,28.0,5.0,,5.0,,110.0,33.0,25.0,4.0,2.0,,1.0,3.0,2.0,343.0,,2.0,,42.0,55.0,,12.0,,86.0,86.0,,10.0,19.0,11.0,100.0,,5.0,,68.0,291.0,5.0,4.0,133.0,15.0,10.0,8.0,7.0,3.0,93.0,11.0,224.0,10.0,10.0,20.0,1.0,350.0,7.0,19.0,3.0,451.0,,4.0,4.0,3.0,2.0,16.0,3.0,17.0,5.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,2.0,2.0,1.0,,,,,1.0,2.0,,1.0,,,,2.0,,2.0,,,7.0,2.0,,,,1.0,,4.0,2.0,,,,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9895,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4319,27,28.0,28.0,2520.0,,6.0,180.0,12.0,,,,228.0,110.0,,301.0,408.0,,1.0,9.0,,264.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,,,,,,2.0,11.0,,12.0,3.0,23.0,,28.0,,,150.0,,766.0,28.0,,33.0,29.0,4.0,,,,,,,50.0,598.0,228.0,10.0,26.0,,,,,332.0,,,,149.0,64.0,,8.0,2.0,461.0,461.0,,28.0,1.0,,46.0,,,,57.0,152.0,,,264.0,18.0,28.0,,,,150.0,,598.0,336.0,,752.0,,862.0,,4.0,,1202.0,,,,11.0,1.0,3.0,2.0,,,160.0,102.0,21.0,64.0,4.0,293.0,64.0,226.0,105.0,11.0,62.0,45.0,109.0,68.0,2.0,11.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,22.0,4.0,,,2.0,,,,,,,,
3370,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,27,7.0,0.0,99.0,7.0,4.0,13.0,2.0,1.0,1.0,,53.0,,7.0,1.0,65.0,1.0,3.0,3.0,,3.0,6.0,,2.0,3.0,,,,,,1.0,1.0,2.0,1.0,,3.0,2.0,,2.0,7.0,,1.0,2.0,,2.0,7.0,,,,1.0,1.0,1.0,18.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,7.0,7.0,,2.0,2.0,,7.0,1.0,10.0,,,,,,2.0,5.0,1.0,,1.0,,22.0,4.0,3.0,2.0,,,,2.0,3.0,72.0,,,,22.0,3.0,,3.0,,19.0,19.0,1.0,1.0,,,24.0,,5.0,1.0,34.0,63.0,,2.0,14.0,2.0,2.0,1.0,7.0,5.0,40.0,,67.0,,7.0,2.0,,74.0,9.0,1.0,1.0,103.0,,1.0,1.0,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,4.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
4614,27,12.0,62.0,781.0,3.0,5.0,174.0,18.0,1.0,1.0,,164.0,2.0,8.0,15.0,337.0,,17.0,22.0,11.0,73.0,67.0,,4.0,2.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,1.0,4.0,3.0,,5.0,2.0,,,,58.0,56.0,,,6.0,15.0,2.0,20.0,1.0,1.0,4.0,61.0,53.0,6.0,17.0,12.0,,60.0,20.0,138.0,9.0,,13.0,13.0,,12.0,31.0,21.0,2.0,21.0,,104.0,55.0,32.0,3.0,5.0,,,4.0,,403.0,4.0,,,58.0,50.0,,12.0,2.0,86.0,86.0,2.0,27.0,27.0,15.0,110.0,,4.0,,64.0,330.0,9.0,4.0,191.0,41.0,17.0,3.0,4.0,4.0,103.0,1.0,223.0,11.0,8.0,40.0,,410.0,6.0,25.0,,523.0,,3.0,3.0,5.0,2.0,17.0,3.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,6.0,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3558,27,34.0,34.0,3060.0,,8.0,309.0,14.0,,,,214.0,154.0,,323.0,523.0,,1.0,9.0,1.0,266.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.0,,,,2.0,,,9.0,,8.0,2.0,13.0,,26.0,1.0,1.0,188.0,1.0,775.0,34.0,,48.0,41.0,7.0,1.0,,3.0,2.0,3.0,,66.0,577.0,221.0,18.0,18.0,,,,,468.0,,,,125.0,128.0,1.0,6.0,3.0,446.0,446.0,,25.0,,2.0,113.0,,,,61.0,275.0,,,384.0,16.0,26.0,,,,188.0,,570.0,402.0,,752.0,,954.0,,,,1327.0,,,,7.0,2.0,,2.0,,,149.0,142.0,17.0,43.0,5.0,282.0,69.0,262.0,149.0,16.0,63.0,38.0,101.0,72.0,6.0,10.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,20.0,5.0,,,3.0,,3.0,,,,,,
4685,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8968,27,11.0,60.0,936.0,1.0,2.0,155.0,8.0,,,,41.0,9.0,,21.0,196.0,3.0,18.0,25.0,2.0,99.0,85.0,,1.0,3.0,,,,,,1.0,2.0,3.0,,,2.0,2.0,,,1.0,,1.0,1.0,,,2.0,,,,,2.0,,31.0,45.0,1.0,,3.0,4.0,,3.0,1.0,,3.0,29.0,46.0,3.0,79.0,54.0,,31.0,8.0,108.0,10.0,,19.0,17.0,2.0,54.0,26.0,11.0,5.0,11.0,,55.0,58.0,30.0,6.0,10.0,9.0,,1.0,2.0,251.0,15.0,,,24.0,5.0,,6.0,,67.0,67.0,,34.0,11.0,4.0,60.0,2.0,2.0,,9.0,193.0,3.0,1.0,176.0,20.0,79.0,4.0,1.0,1.0,35.0,2.0,79.0,35.0,,61.0,,254.0,4.0,13.0,6.0,410.0,,3.0,3.0,5.0,1.0,9.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10487,27,36.0,221.0,2369.0,11.0,9.0,130.0,16.0,7.0,6.0,6.0,330.0,,34.0,7.0,453.0,2.0,74.0,24.0,21.0,211.0,118.0,,27.0,21.0,,1.0,3.0,3.0,2.0,3.0,3.0,9.0,10.0,7.0,14.0,17.0,2.0,3.0,9.0,5.0,8.0,4.0,4.0,11.0,51.0,3.0,43.0,5.0,6.0,3.0,4.0,150.0,111.0,4.0,2.0,2.0,60.0,14.0,29.0,1.0,6.0,9.0,290.0,161.0,2.0,21.0,7.0,,56.0,32.0,165.0,25.0,7.0,50.0,44.0,6.0,7.0,41.0,27.0,,27.0,,118.0,37.0,23.0,18.0,2.0,,9.0,18.0,25.0,534.0,1.0,6.0,,80.0,137.0,,22.0,3.0,415.0,415.0,18.0,30.0,63.0,60.0,133.0,2.0,22.0,,192.0,421.0,33.0,27.0,151.0,24.0,21.0,132.0,52.0,40.0,260.0,29.0,467.0,2.0,45.0,14.0,12.0,566.0,61.0,38.0,2.0,1191.0,,88.0,88.0,40.0,31.0,32.0,,85.0,60.0,,,,,,,,,,,,,,,,,,,8.0,1.0,1.0,2.0,,4.0,34.0,,,,2.0,2.0,11.0,1.0,,2.0,,,,6.0,1.0,12.0,2.0,,15.0,12.0,,,,,,12.0,4.0,,15.0,3.0,4.0,,,3.0,,,,1.0,1.0,5.0,2.0,,4.0,6.0,4.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
4525,27,35.0,321.0,2799.0,3.0,16.0,325.0,53.0,21.0,3.0,16.0,980.0,2.0,55.0,64.0,1284.0,12.0,37.0,6.0,13.0,180.0,158.0,2.0,45.0,16.0,4.0,,1.0,2.0,,1.0,1.0,2.0,12.0,3.0,10.0,10.0,,2.0,7.0,8.0,8.0,7.0,27.0,65.0,86.0,5.0,94.0,5.0,7.0,10.0,4.0,273.0,184.0,1.0,,2.0,81.0,39.0,59.0,7.0,4.0,8.0,253.0,222.0,2.0,13.0,4.0,1.0,282.0,26.0,598.0,32.0,5.0,43.0,32.0,11.0,4.0,56.0,17.0,,17.0,,297.0,131.0,91.0,11.0,3.0,,24.0,34.0,34.0,1556.0,2.0,9.0,,332.0,144.0,,149.0,1.0,619.0,619.0,23.0,38.0,123.0,81.0,433.0,1.0,30.0,1.0,610.0,1244.0,45.0,59.0,353.0,113.0,13.0,183.0,89.0,28.0,850.0,38.0,1337.0,6.0,57.0,105.0,7.0,1601.0,103.0,61.0,13.0,2368.0,4.0,72.0,72.0,48.0,30.0,49.0,3.0,61.0,109.0,,,,,,,,,,,,,,,,,,8.0,5.0,2.0,,1.0,,7.0,18.0,5.0,4.0,1.0,2.0,1.0,11.0,19.0,,13.0,,,,19.0,19.0,26.0,5.0,,68.0,9.0,1.0,6.0,1.0,4.0,,62.0,38.0,,11.0,5.0,2.0,1.0,1.0,4.0,,,1.0,1.0,1.0,5.0,2.0,,2.0,6.0,2.0,,,6.0,,,1.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
4640,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11147,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,27,12.0,40.0,710.0,5.0,6.0,220.0,9.0,,,,78.0,5.0,,13.0,298.0,8.0,23.0,18.0,1.0,48.0,57.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,20.0,24.0,,,3.0,13.0,,4.0,2.0,,3.0,36.0,36.0,3.0,54.0,27.0,1.0,31.0,3.0,133.0,7.0,,12.0,7.0,5.0,27.0,22.0,8.0,,8.0,,102.0,62.0,40.0,3.0,7.0,3.0,,1.0,,328.0,7.0,,,22.0,39.0,,1.0,,54.0,54.0,2.0,14.0,8.0,13.0,84.0,1.0,1.0,,25.0,287.0,6.0,1.0,236.0,21.0,54.0,1.0,,,38.0,,103.0,15.0,,34.0,,339.0,1.0,18.0,11.0,459.0,,3.0,3.0,1.0,,12.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
