id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_pull_back,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high_left,att_cmiss_left,att_cmiss_right,att_fastbreak,att_goal_high_right,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_lf_total,att_lg_left,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_post,att_obox_target,att_obx_centre,att_openplay,att_post_high,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_high_centre,att_sv_high_left,att_sv_low_centre,att_sv_low_left,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,formation_place,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,goal_fastbreak,hand_ball,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,second_goal_assist,shield_ball_oop,shot_fastbreak,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,att_freekick_miss,att_freekick_total,att_hd_target,offside_provoked,accurate_corners_intobox,accurate_freekick_cross,assist_attempt_saved,assist_free_kick_won,assist_pass_lost,att_assist_setplay,att_cmiss_high,att_cmiss_high_right,att_freekick_target,att_goal_high_centre,att_obox_goal,att_obx_left,att_one_on_one,att_pen_goal,att_pen_target,freekick_cross,goal_assist_setplay,penalty_won,total_corners_intobox,att_freekick_post,att_ibox_post,att_obxd_right,att_post_left,att_post_right,own_goals,last_man_tackle,att_goal_high_left,att_lg_centre,penalty_conceded,red_card,assist_penalty_won,attempts_obox,six_yard_block,att_obxd_left,goal_assist_deadball,assist_post,attempts_ibox,att_freekick_goal,att_sv_high_right,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,foul_throw_in,second_yellow,assist_own_goal,att_hd_post,dangerous_play,clearance_off_line,att_obp_goal,penalty_save,assist_blocked_shot,assist_handball_won,att_obx_right,att_lg_right,att_pen_miss,back_pass,att_corner,fifty_fifty,successful_fifty_fifty,att_pen_post
5514,54,394.0,37.0,1.0,1.0,,261.0,14.0,,51.0,654.0,,,14.0,18.0,44.0,20.0,4.0,178.0,85.0,6.0,2.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,71.0,91.0,,,,7.0,17.0,2.0,3.0,4.0,,3.0,1.0,5.0,4.0,39.0,79.0,7.0,92.0,55.0,1.0,,98.0,19.0,,13.0,350.0,20.0,,31.0,29.0,2.0,,,,,,1.0,58.0,59.0,,37.0,4.0,37.0,163.0,185.0,111.0,8.0,14.0,1755.0,3.0,3.0,1.0,785.0,14.0,,204.0,9.0,15.0,2.0,182.0,178.0,1.0,64.0,26.0,,17.0,221.0,,3.0,,,74.0,634.0,3.0,6.0,452.0,74.0,96.0,6.0,4.0,4.0,173903.7709197998,,122.0,,357.0,63.0,,127.0,,805.0,,3.0,1.0,,27.0,,19.0,1054.0,5.0,7.0,7.0,4.0,8.0,4.0,1.0,22.0,2.0,,,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,
6903,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4204,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7122,54,23.0,1.0,4.0,4.0,3.0,89.0,,5.0,1.0,108.0,,,,14.0,3.0,13.0,2.0,40.0,24.0,4.0,,,2.0,,,,,,,,,,,,1.0,,1.0,0.0,,,,,1.0,,,,,,,,,,2.0,,,0.0,2.0,,,,,,,49.0,17.0,1.0,,,,13.0,1.0,6.0,1.0,,23.0,4.0,8.0,1.0,44.0,27.0,,1.0,0.0,,,1.0,,4.0,3.0,18.0,3.0,,7.0,7.0,,,3.0,2.0,3.0,,,0.0,9.0,,3.0,,3.0,50.0,3.0,2.0,7.0,,410.0,1.0,6.0,0.0,123.0,,2.0,5.0,55.0,18.0,1.0,69.0,69.0,3.0,7.0,7.0,,13.0,6.0,,,,1.0,44.0,108.0,10.0,7.0,24.0,2.0,1.0,25.0,27.0,27.0,47232.99273681641,1.0,55.0,5.0,126.0,1.0,5.0,2.0,1.0,123.0,,2.0,2.0,10.0,3.0,,,231.0,17.0,8.0,8.0,9.0,5.0,12.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14743,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14732,54,18.0,3.0,1.0,1.0,,29.0,,1.0,3.0,46.0,,,13.0,1.0,,7.0,,9.0,6.0,1.0,,,2.0,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,3.0,,,2.0,2.0,,,1.0,1.0,,,20.0,9.0,,,,,4.0,1.0,4.0,,,3.0,3.0,2.0,1.0,10.0,7.0,,11.0,2.0,,,18.0,0.0,,1.0,28.0,2.0,,2.0,2.0,,,,,,,,2.0,8.0,,3.0,,3.0,20.0,16.0,5.0,1.0,2.0,165.0,,1.0,2.0,70.0,1.0,1.0,2.0,26.0,10.0,,47.0,47.0,,4.0,5.0,,4.0,3.0,,,,,12.0,45.0,1.0,1.0,27.0,11.0,11.0,3.0,6.0,6.0,21081.70965576172,,22.0,,50.0,3.0,1.0,11.0,,71.0,,3.0,1.0,5.0,4.0,,19.0,137.0,5.0,5.0,5.0,2.0,5.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,54,3.0,,,,,7.0,,1.0,1.0,10.0,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,3.0,,,1.0,2.0,,,,1.0,,,4.0,,,1.0,,,,1.0,,,,,,,,2.0,1.0,,,,,,2.0,0.0,,,4.0,,,,,,,,,,,,,,,,,,2.0,,,,,15.0,1.0,,1.0,11.0,,,2.0,1.0,1.0,,2.0,2.0,,,,,,1.0,,,,1.0,5.0,10.0,,1.0,3.0,,,2.0,,,2392.81713867188,,6.0,1.0,8.0,,1.0,1.0,,11.0,,3.0,,1.0,,,,16.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,54,834.0,150.0,1.0,1.0,1.0,433.0,15.0,1.0,212.0,1266.0,,1.0,8.0,45.0,42.0,30.0,6.0,167.0,108.0,6.0,14.0,,2.0,,,2.0,,,,1.0,,,5.0,12.0,4.0,1.0,8.0,7.0,,,2.0,,2.0,2.0,1.0,2.0,6.0,1.0,5.0,,1.0,7.0,7.0,,1.0,2.0,11.0,4.0,2.0,1.0,3.0,2.0,,117.0,130.0,,1.0,1.0,4.0,17.0,5.0,16.0,14.0,,5.0,1.0,1.0,5.0,75.0,92.0,4.0,157.0,84.0,1.0,2.0,258.0,36.0,,9.0,586.0,30.0,1.0,17.0,16.0,1.0,1.0,,,,,,84.0,114.0,1.0,26.0,3.0,26.0,494.0,384.0,229.0,3.0,22.0,2604.0,1.0,5.0,9.0,1465.0,21.0,1.0,104.0,212.0,47.0,1.0,283.0,278.0,1.0,79.0,50.0,1.0,17.0,325.0,1.0,3.0,,14.0,155.0,1219.0,13.0,6.0,891.0,272.0,162.0,8.0,6.0,6.0,287343.189453125,,291.0,2.0,637.0,72.0,1.0,374.0,,1522.0,,28.0,3.0,,41.0,1.0,8.0,1875.0,31.0,6.0,6.0,5.0,22.0,4.0,5.0,35.0,1.0,,0.0,6.0,27.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14194,54,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13494,54,128.0,12.0,1.0,1.0,15.0,201.0,3.0,75.0,12.0,328.0,,3.0,,87.0,26.0,30.0,9.0,137.0,104.0,13.0,13.0,4.0,1.0,,1.0,1.0,1.0,,,2.0,,,5.0,7.0,7.0,3.0,7.0,5.0,2.0,2.0,9.0,,6.0,3.0,,2.0,2.0,1.0,4.0,,2.0,7.0,23.0,1.0,1.0,2.0,13.0,3.0,2.0,1.0,1.0,1.0,1.0,137.0,65.0,1.0,2.0,1.0,1.0,31.0,8.0,34.0,,,2.0,2.0,29.0,5.0,187.0,112.0,1.0,5.0,5.0,,,42.0,30.0,10.0,28.0,105.0,21.0,3.0,26.0,24.0,2.0,3.0,1.0,1.0,1.0,,1.0,5.0,76.0,1.0,12.0,,12.0,105.0,27.0,11.0,14.0,,1572.0,2.0,12.0,9.0,411.0,2.0,3.0,76.0,82.0,14.0,2.0,206.0,206.0,9.0,22.0,34.0,1.0,31.0,91.0,,,1.0,12.0,116.0,301.0,19.0,14.0,150.0,18.0,5.0,24.0,4.0,4.0,192331.16650390625,1.0,164.0,54.0,292.0,6.0,78.0,18.0,4.0,438.0,1.0,29.0,20.0,9.0,30.0,3.0,,726.0,51.0,48.0,48.0,45.0,11.0,13.0,11.0,24.0,1.0,,,2.0,,,,,,,,3.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,54,243.0,9.0,1.0,1.0,1.0,117.0,2.0,,14.0,359.0,,,2.0,18.0,21.0,12.0,2.0,83.0,41.0,3.0,2.0,,,,,,,,2.0,1.0,,2.0,,2.0,0.0,3.0,,1.0,1.0,,3.0,,,,,,1.0,2.0,1.0,,,3.0,4.0,,,1.0,2.0,1.0,,,1.0,,,25.0,50.0,2.0,1.0,2.0,2.0,11.0,2.0,5.0,3.0,,1.0,1.0,2.0,2.0,28.0,48.0,2.0,76.0,45.0,,,36.0,0.0,,4.0,181.0,9.0,3.0,20.0,16.0,4.0,1.0,1.0,1.0,,,,45.0,23.0,,11.0,1.0,11.0,91.0,73.0,53.0,4.0,12.0,831.0,2.0,2.0,4.0,396.0,8.0,,78.0,2.0,5.0,,57.0,57.0,1.0,34.0,15.0,,11.0,108.0,,,,1.0,38.0,353.0,7.0,4.0,259.0,16.0,76.0,3.0,2.0,2.0,91572.88458251952,,55.0,2.0,148.0,17.0,,36.0,,405.0,,7.0,,3.0,22.0,1.0,4.0,564.0,12.0,4.0,4.0,2.0,6.0,3.0,1.0,17.0,1.0,,,,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
4805,54,239.0,40.0,1.0,1.0,36.0,339.0,,129.0,49.0,577.0,,1.0,3.0,177.0,175.0,36.0,14.0,281.0,175.0,22.0,35.0,1.0,4.0,,3.0,3.0,2.0,2.0,1.0,5.0,1.0,1.0,10.0,13.0,13.0,9.0,18.0,12.0,8.0,9.0,48.0,,4.0,2.0,1.0,13.0,8.0,6.0,9.0,,2.0,15.0,53.0,,,2.0,4.0,8.0,1.0,1.0,9.0,2.0,1.0,266.0,56.0,8.0,5.0,5.0,1.0,40.0,19.0,18.0,6.0,,7.0,1.0,33.0,13.0,276.0,240.0,1.0,63.0,44.0,,,112.0,54.0,5.0,45.0,199.0,33.0,9.0,45.0,40.0,5.0,7.0,4.0,3.0,4.0,2.0,2.0,46.0,238.0,,10.0,1.0,10.0,240.0,40.0,19.0,18.0,10.0,2877.0,13.0,13.0,23.0,788.0,3.0,6.0,116.0,127.0,40.0,4.0,419.0,417.0,7.0,8.0,41.0,,40.0,157.0,,,2.0,27.0,148.0,506.0,16.0,26.0,285.0,63.0,65.0,33.0,8.0,8.0,283093.6700439453,2.0,294.0,128.0,585.0,3.0,161.0,72.0,17.0,862.0,1.0,69.0,13.0,3.0,18.0,3.0,4.0,1259.0,117.0,68.0,68.0,31.0,5.0,19.0,11.0,15.0,5.0,,1.0,3.0,,,,1.0,,,,1.0,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,2.0,,,,,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306,54,301.0,27.0,1.0,1.0,1.0,334.0,5.0,9.0,38.0,634.0,,,6.0,32.0,33.0,24.0,20.0,148.0,115.0,14.0,3.0,,,,1.0,,0.0,,,,,1.0,,1.0,,1.0,2.0,1.0,,3.0,4.0,,2.0,,1.0,2.0,1.0,3.0,4.0,,3.0,10.0,6.0,,,1.0,9.0,2.0,,,3.0,,,95.0,153.0,,,1.0,4.0,31.0,3.0,29.0,4.0,,,3.0,11.0,5.0,104.0,85.0,4.0,30.0,18.0,,1.0,102.0,24.0,,30.0,237.0,17.0,1.0,35.0,32.0,3.0,1.0,1.0,,1.0,,,20.0,134.0,,25.0,3.0,25.0,234.0,120.0,72.0,12.0,12.0,1666.0,4.0,11.0,5.0,776.0,7.0,,84.0,109.0,12.0,1.0,195.0,192.0,6.0,64.0,83.0,,31.0,216.0,,2.0,0.0,6.0,122.0,628.0,19.0,15.0,327.0,44.0,33.0,4.0,3.0,3.0,209010.8956298828,0.0,181.0,8.0,458.0,26.0,9.0,70.0,,782.0,0.0,14.0,,7.0,41.0,,12.0,1000.0,10.0,19.0,19.0,9.0,7.0,2.0,2.0,25.0,3.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15052,54,2.0,,,,,9.0,,,,11.0,,,,1.0,,5.0,,6.0,10.0,1.0,,,2.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,3.0,,,,,1.0,,2.0,2.0,,,2.0,1.0,3.0,2.0,7.0,6.0,1.0,,,,,,0.0,,,,,,1.0,,1.0,,,,,,,,,,,,,5.0,,,2.0,,44.0,1.0,,,11.0,,1.0,,5.0,3.0,,11.0,11.0,,,,,,3.0,,,,,7.0,11.0,,1.0,2.0,,,4.0,3.0,3.0,8001.95736694337,,7.0,,12.0,,,,,11.0,,2.0,,5.0,2.0,,,31.0,5.0,3.0,3.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,54,130.0,12.0,7.0,7.0,6.0,205.0,1.0,29.0,17.0,328.0,,1.0,4.0,49.0,15.0,16.0,13.0,115.0,89.0,7.0,2.0,7.0,2.0,,,3.0,2.0,,,,2.0,1.0,,1.0,6.0,1.0,2.0,4.0,,5.0,11.0,,4.0,1.0,1.0,2.0,2.0,3.0,8.0,,7.0,18.0,29.0,,1.0,6.0,20.0,1.0,1.0,1.0,4.0,3.0,2.0,121.0,82.0,4.0,,,1.0,27.0,9.0,16.0,,2.0,29.0,6.0,18.0,1.0,153.0,87.0,1.0,9.0,4.0,,,36.0,,8.0,24.0,90.0,15.0,2.0,27.0,24.0,3.0,2.0,2.0,2.0,2.0,,2.0,4.0,25.0,,11.0,,11.0,85.0,23.0,18.0,10.0,2.0,1254.0,3.0,6.0,13.0,395.0,1.0,12.0,100.0,59.0,35.0,1.0,228.0,228.0,8.0,38.0,36.0,,27.0,109.0,,2.0,2.0,10.0,108.0,318.0,14.0,9.0,145.0,18.0,9.0,79.0,37.0,35.0,119975.48559570312,2.0,148.0,13.0,297.0,2.0,30.0,23.0,5.0,405.0,1.0,32.0,9.0,1.0,11.0,2.0,4.0,726.0,41.0,42.0,42.0,31.0,5.0,31.0,18.0,6.0,2.0,,1.0,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13493,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19604,54,85.0,12.0,3.0,2.0,,239.0,0.0,39.0,9.0,321.0,1.0,1.0,1.0,12.0,8.0,19.0,9.0,39.0,30.0,11.0,13.0,5.0,,,2.0,1.0,,,1.0,1.0,2.0,1.0,1.0,3.0,5.0,4.0,6.0,6.0,1.0,1.0,2.0,,1.0,,1.0,3.0,5.0,5.0,4.0,,2.0,11.0,25.0,,2.0,7.0,26.0,2.0,,,3.0,3.0,2.0,103.0,41.0,2.0,3.0,3.0,,13.0,10.0,14.0,,10.0,5.0,4.0,14.0,4.0,65.0,40.0,,4.0,2.0,,,23.0,44.0,4.0,18.0,84.0,9.0,4.0,7.0,6.0,1.0,4.0,2.0,2.0,2.0,,2.0,2.0,14.0,,7.0,,7.0,34.0,25.0,15.0,2.0,,778.0,4.0,9.0,12.0,383.0,,3.0,102.0,18.0,37.0,,128.0,128.0,6.0,8.0,27.0,,13.0,170.0,,,,10.0,140.0,313.0,5.0,13.0,96.0,20.0,4.0,20.0,16.0,10.0,97534.33474731444,,189.0,4.0,311.0,5.0,41.0,19.0,4.0,391.0,2.0,32.0,7.0,10.0,14.0,4.0,1.0,546.0,47.0,14.0,14.0,9.0,13.0,10.0,9.0,11.0,3.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,6.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,54,299.0,28.0,17.0,16.0,4.0,518.0,5.0,5.0,29.0,800.0,1.0,1.0,218.0,57.0,35.0,34.0,13.0,117.0,105.0,24.0,12.0,,20.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,14.0,3.0,8.0,6.0,,5.0,21.0,,1.0,1.0,,6.0,2.0,4.0,2.0,,6.0,12.0,36.0,,3.0,7.0,22.0,,3.0,,6.0,1.0,2.0,270.0,172.0,4.0,2.0,3.0,16.0,62.0,18.0,19.0,6.0,10.0,93.0,19.0,29.0,3.0,155.0,168.0,16.0,45.0,27.0,,,95.0,2.0,8.0,28.0,334.0,29.0,3.0,15.0,12.0,3.0,3.0,2.0,2.0,3.0,,4.0,30.0,85.0,2.0,41.0,4.0,41.0,360.0,110.0,35.0,3.0,15.0,2494.0,12.0,15.0,15.0,1000.0,7.0,14.0,31.0,334.0,126.0,1.0,441.0,438.0,11.0,100.0,61.0,2.0,62.0,46.0,,2.0,1.0,12.0,317.0,790.0,29.0,28.0,358.0,66.0,48.0,80.0,120.0,112.0,289142.3229980469,1.0,416.0,11.0,772.0,42.0,6.0,100.0,3.0,1010.0,2.0,45.0,20.0,5.0,47.0,3.0,250.0,1814.0,110.0,17.0,17.0,32.0,28.0,54.0,38.0,38.0,4.0,,,,2.0,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,8.0,,2.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,1.0,,,,,,,,,,,,
10467,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10543,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9595,54,156.0,13.0,24.0,24.0,14.0,334.0,1.0,31.0,29.0,466.0,,3.0,82.0,104.0,57.0,29.0,10.0,241.0,115.0,28.0,24.0,7.0,5.0,1.0,2.0,5.0,2.0,1.0,5.0,3.0,1.0,7.0,11.0,16.0,15.0,9.0,20.0,7.0,2.0,2.0,16.0,,8.0,4.0,2.0,9.0,9.0,6.0,11.0,1.0,7.0,23.0,62.0,1.0,1.0,12.0,39.0,6.0,1.0,,7.0,2.0,4.0,184.0,101.0,3.0,7.0,6.0,8.0,41.0,21.0,20.0,4.0,,65.0,29.0,56.0,6.0,258.0,212.0,8.0,37.0,16.0,1.0,,73.0,45.0,21.0,31.0,177.0,29.0,9.0,43.0,41.0,2.0,6.0,3.0,3.0,3.0,,1.0,17.0,73.0,2.0,27.0,3.0,27.0,167.0,59.0,19.0,13.0,4.0,2439.0,12.0,19.0,23.0,626.0,2.0,14.0,84.0,177.0,92.0,5.0,456.0,455.0,13.0,49.0,39.0,3.0,41.0,110.0,,,2.0,33.0,174.0,455.0,23.0,31.0,189.0,31.0,38.0,125.0,94.0,94.0,257719.0167541504,3.0,270.0,37.0,543.0,27.0,35.0,73.0,20.0,638.0,1.0,77.0,6.0,,32.0,3.0,106.0,1397.0,122.0,69.0,69.0,49.0,10.0,75.0,37.0,27.0,4.0,,,,6.0,,,1.0,1.0,,,2.0,,,,,,2.0,,,,,1.0,,,2.0,1.0,2.0,,,1.0,,,1.0,1.0,1.0,3.0,4.0,,,2.0,8.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,
